manifest	line	declaration	enabled	region	source_symbol	address	payload	conditions	resolved_address	newgold_definition	original_function	target_file	target_line	original_state	target_section	target_start	mapping	category	current_port_state	dependency	validation	map_line	notes
bytereplacement	157	arm9 02027F92 SAVE_PAGE_MAX	True	arm9		0x02027F92	SAVE_PAGE_MAX	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02027F92		SaveData_InitSlotSpecs	src/save.c	770	C	main	0x02027EFC	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19439	-
bytereplacement	158	arm9 02027FAE DYNAMIC_REGION_BYTEWIDE_SIZE	True	arm9		0x02027FAE	DYNAMIC_REGION_BYTEWIDE_SIZE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02027FAE		Save_InitDynamicRegion_Internal	src/save.c	799	C	main	0x02027FA8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19442	-
bytereplacement	159	arm9 02028098 OFFSET_lastGoodSaveNo	True	arm9		0x02028098	OFFSET_lastGoodSaveNo	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02028098		CreateChunkFooter	src/save.c	840	C	main	0x02028070	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19448	-
bytereplacement	160	arm9 0202822C OFFSET_lastGoodSaveSlot	True	arm9		0x0202822C	OFFSET_lastGoodSaveSlot	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x0202822C		WriteExtraSaveChunk	src/save.c	878	C	main	0x020280E4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19456	-
bytereplacement	161	arm9 020284A0 OFFSET_lastGoodSaveSlot	True	arm9		0x020284A0	OFFSET_lastGoodSaveSlot	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020284A0		ReadExtraSaveChunk	src/save.c	950	C	main	0x0202833C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19462	-
bytereplacement	162	arm9 020F62AC FULL_SAVE_SIZE	True	arm9		0x020F62AC	FULL_SAVE_SIZE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020F62AC		sDefaultHeapSpec	src/system.c		DATA	main	0x020F62A4	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49422	-
bytereplacement	163	arm9 020F62BC NEW_HEAP3_SIZE	True	arm9		0x020F62BC	NEW_HEAP3_SIZE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020F62BC		sDefaultHeapSpec	src/system.c		DATA	main	0x020F62A4	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49422	-
bytereplacement	165	arm9 020277D8 DYNAMIC_REGION_BYTEWIDE_SIZE	True	arm9		0x020277D8	DYNAMIC_REGION_BYTEWIDE_SIZE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020277D8		Save_GetSaveFilesStatus	src/save.c	429	C	main	0x020277D4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19400	-
bytereplacement	166	arm9 020277E4 DYNAMIC_REGION_BYTEWIDE_SIZE	True	arm9		0x020277E4	DYNAMIC_REGION_BYTEWIDE_SIZE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020277E4		Save_GetSaveFilesStatus	src/save.c	429	C	main	0x020277D4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19400	-
bytereplacement	167	arm9 020277F0 DYNAMIC_REGION_BYTEWIDE_SIZE	True	arm9		0x020277F0	DYNAMIC_REGION_BYTEWIDE_SIZE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020277F0		Save_GetSaveFilesStatus	src/save.c	429	C	main	0x020277D4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19400	-
bytereplacement	168	arm9 02027828 DYNAMIC_REGION_BYTEWIDE_SIZE	True	arm9		0x02027828	DYNAMIC_REGION_BYTEWIDE_SIZE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02027828		Save_GetSaveFilesStatus	src/save.c	429	C	main	0x020277D4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19400	-
bytereplacement	170	arm9 02027EE4 DYNAMIC_REGION_BYTEWIDE_SIZE	True	arm9		0x02027EE4	DYNAMIC_REGION_BYTEWIDE_SIZE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02027EE4		SaveData_InitSubstructs	src/save.c	744	C	main	0x02027E5C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19436	-
bytereplacement	172	arm9 020F6468 SAVE_PAGE_MAX	True	arm9		0x020F6468	SAVE_PAGE_MAX	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020F6468		gExtraSaveChunkHeaders	src/save_arrays.c		DATA	main	0x020F6464	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49450	-
bytereplacement	173	arm9 020F6478 SAVE_PAGE_MAX_3	True	arm9		0x020F6478	SAVE_PAGE_MAX_3	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020F6478		gExtraSaveChunkHeaders	src/save_arrays.c		DATA	main	0x020F6464	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49450	-
bytereplacement	174	arm9 020F6488 SAVE_PAGE_MAX_4	True	arm9		0x020F6488	SAVE_PAGE_MAX_4	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020F6488		gExtraSaveChunkHeaders	src/save_arrays.c		DATA	main	0x020F6464	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49450	-
bytereplacement	175	arm9 020F6498 SAVE_PAGE_MAX_6	True	arm9		0x020F6498	SAVE_PAGE_MAX_6	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020F6498		gExtraSaveChunkHeaders	src/save_arrays.c		DATA	main	0x020F6464	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49450	-
bytereplacement	176	arm9 020F64A8 SAVE_PAGE_MAX_8	True	arm9		0x020F64A8	SAVE_PAGE_MAX_8	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020F64A8		gExtraSaveChunkHeaders	src/save_arrays.c		DATA	main	0x020F6464	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49450	-
bytereplacement	177	arm9 020F64B8 SAVE_PAGE_MAX_10	True	arm9		0x020F64B8	SAVE_PAGE_MAX_10	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x020F64B8		gExtraSaveChunkHeaders	src/save_arrays.c		DATA	main	0x020F6464	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49450	-
bytereplacement	180	arm9 0202716C NUM_PC_BOXES	True	arm9		0x0202716C	NUM_PC_BOXES	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x0202716C		PCStorage_GetNumBoxes	src/save_arrays.c	405	C	main	0x0202716C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19300	-
bytereplacement	181	0014 021F0298 NUM_PC_BOXES_MINUS_ONE	True	0014		0x021F0298	NUM_PC_BOXES_MINUS_ONE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F0298		ov14_021F028C	asm/overlay_14.s	21408	ASM	OVY_14	0x021F028C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	93263	-
bytereplacement	182	0014 021F031C NUM_PC_BOXES_MINUS_ONE	True	0014		0x021F031C	NUM_PC_BOXES_MINUS_ONE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F031C		ov14_021F0314	asm/overlay_14.s	21473	ASM	OVY_14	0x021F0314	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	93275	-
bytereplacement	183	0014 021F1016 NUM_PC_BOXES	True	0014		0x021F1016	NUM_PC_BOXES	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F1016		ov14_021F1004	asm/overlay_14.s	23048	ASM	OVY_14	0x021F1004	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	93595	-
bytereplacement	184	0014 021F101A NUM_PC_BOXES	True	0014		0x021F101A	NUM_PC_BOXES	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F101A		ov14_021F1004	asm/overlay_14.s	23048	ASM	OVY_14	0x021F1004	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	93595	-
bytereplacement	185	0014 021F101E NUM_PC_BOXES	True	0014		0x021F101E	NUM_PC_BOXES	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F101E		ov14_021F1004	asm/overlay_14.s	23048	ASM	OVY_14	0x021F1004	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	93595	-
bytereplacement	186	0014 021F49D8 NUM_PC_BOXES	True	0014		0x021F49D8	NUM_PC_BOXES	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F49D8		ov14_021F49C8	asm/overlay_14.s	30391	ASM	OVY_14	0x021F49C8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	94815	-
bytereplacement	187	0014 021F6D74 NUM_PC_BOXES	True	0014		0x021F6D74	NUM_PC_BOXES	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F6D74		ov14_021F6D14	asm/overlay_14.s	34975	ASM	OVY_14	0x021F6D14	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	95486	-
bytereplacement	188	0014 021F6DD2 NUM_PC_BOXES_MINUS_ONE	True	0014		0x021F6DD2	NUM_PC_BOXES_MINUS_ONE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F6DD2		ov14_021F6D14	asm/overlay_14.s	34975	ASM	OVY_14	0x021F6D14	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	95486	-
bytereplacement	189	0014 021F720C NUM_PC_BOXES	True	0014		0x021F720C	NUM_PC_BOXES	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F720C		ov14_021F7184	asm/overlay_14.s	35558	ASM	OVY_14	0x021F7184	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	95568	-
bytereplacement	190	0014 021F726A NUM_PC_BOXES_MINUS_ONE	True	0014		0x021F726A	NUM_PC_BOXES_MINUS_ONE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F726A		ov14_021F7184	asm/overlay_14.s	35558	ASM	OVY_14	0x021F7184	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	95568	-
bytereplacement	191	0014 021F7760 NUM_PC_BOXES	True	0014		0x021F7760	NUM_PC_BOXES	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F7760		ov14_021F7700	asm/overlay_14.s	36277	ASM	OVY_14	0x021F7700	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	95673	-
bytereplacement	192	0014 021F77BE NUM_PC_BOXES_MINUS_ONE	True	0014		0x021F77BE	NUM_PC_BOXES_MINUS_ONE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F77BE		ov14_021F7700	asm/overlay_14.s	36277	ASM	OVY_14	0x021F7700	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	95673	-
bytereplacement	193	0014 021F6DD2 NUM_PC_BOXES_MINUS_ONE	True	0014		0x021F6DD2	NUM_PC_BOXES_MINUS_ONE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F6DD2		ov14_021F6D14	asm/overlay_14.s	34975	ASM	OVY_14	0x021F6D14	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	95486	-
bytereplacement	194	0014 021F726A NUM_PC_BOXES_MINUS_ONE	True	0014		0x021F726A	NUM_PC_BOXES_MINUS_ONE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F726A		ov14_021F7184	asm/overlay_14.s	35558	ASM	OVY_14	0x021F7184	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	95568	-
bytereplacement	195	0014 021F77BE NUM_PC_BOXES_MINUS_ONE	True	0014		0x021F77BE	NUM_PC_BOXES_MINUS_ONE	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F77BE		ov14_021F7700	asm/overlay_14.s	36277	ASM	OVY_14	0x021F7700	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	95673	-
bytereplacement	198	0008 02222D48 NUM_PC_BOXES	True	0008		0x02222D48	NUM_PC_BOXES	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02222D48		ov08_02222B8C	asm/overlay_08.s	13426	ASM	OVY_8	0x02222B8C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	77590	-
bytereplacement	200	arm9 02050E7C NUM_PC_BOXES	True	arm9		0x02050E7C	NUM_PC_BOXES	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02050E7C		Task_SafariEncounter	src/encounter.c	401	C	main	0x02050D1C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	28313	-
bytereplacement	202	0012 02245314 NUM_PC_BOXES	True	0012		0x02245314	NUM_PC_BOXES	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x02245314		BtlCmd_CheckSafariGameDone	src/battle/battle_command.c	5662	C	OVY_12	0x022452EC	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	81195	-
bytereplacement	207	0014 021EB0D8 E0 00 01 00	True	0014		0x021EB0D8	E0 00 01 00	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021EB0D8		ov14_021EAFAC	asm/overlay_14.s	11390	ASM	OVY_14	0x021EAFAC	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	91258	-
bytereplacement	209	0014 021F49C4 E0 88 00 00	True	0014		0x021F49C4	E0 88 00 00	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F49C4		ov14_021F4958	asm/overlay_14.s	30339	ASM	OVY_14	0x021F4958	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	94805	-
bytereplacement	210	0014 021F4A1C E0 88 00 00	True	0014		0x021F4A1C	E0 88 00 00	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F4A1C		ov14_021F49E0	asm/overlay_14.s	30407	ASM	OVY_14	0x021F49E0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	94819	-
bytereplacement	211	0014 021F4A60 E0 88 00 00	True	0014		0x021F4A60	E0 88 00 00	ALLOW_SAVE_CHANGES && EXPAND_PC_BOXES	0x021F4A60		ov14_021F4A20	asm/overlay_14.s	30441	ASM	OVY_14	0x021F4A20	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	94824	-
bytereplacement	218	arm9 020277BC DA 00 89 18 4A 68 02 49	False	arm9		0x020277BC	DA 00 89 18 4A 68 02 49	!EXPAND_PC_BOXES	0x020277BC		Save_RecordWhichLatestGoodSector	src/save.c	423	C	main	0x020277BC	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19397	-
bytereplacement	220	arm9 020279E8 08 33 02 00	False	arm9		0x020279E8	08 33 02 00	!EXPAND_PC_BOXES	0x020279E8		Save_GetSaveFilesStatus	src/save.c	429	C	main	0x020277D4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19400	-
bytereplacement	221	arm9 02027CE8 0A 33 02 00	False	arm9		0x02027CE8	0A 33 02 00	!EXPAND_PC_BOXES	0x02027CE8		HandleWriteSaveAsync_NormalData	src/save.c	631	C	main	0x02027C18	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19419	-
bytereplacement	222	arm9 02027E2C B4 32 02 00	False	arm9		0x02027E2C	B4 32 02 00	!EXPAND_PC_BOXES	0x02027E2C		FlashClobberChunkFooter	src/save.c	724	C	main	0x02027DF8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19430	-
bytereplacement	223	arm9 02027EEC FD F7 16 FB	False	arm9		0x02027EEC	FD F7 16 FB	!EXPAND_PC_BOXES	0x02027EEC		SaveData_InitSubstructs	src/save.c	744	C	main	0x02027E5C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19436	-
bytereplacement	224	arm9 02027F92 23	False	arm9		0x02027F92	23	!EXPAND_PC_BOXES	0x02027F92		SaveData_InitSlotSpecs	src/save.c	770	C	main	0x02027EFC	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19439	-
bytereplacement	225	arm9 02027FAE 23	False	arm9		0x02027FAE	23	!EXPAND_PC_BOXES	0x02027FAE		Save_InitDynamicRegion_Internal	src/save.c	799	C	main	0x02027FA8	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19442	-
bytereplacement	226	arm9 02028098 F4 32 02 00	False	arm9		0x02028098	F4 32 02 00	!EXPAND_PC_BOXES	0x02028098		CreateChunkFooter	src/save.c	840	C	main	0x02028070	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19448	-
bytereplacement	227	arm9 0202822C F0 32 02 00	False	arm9		0x0202822C	F0 32 02 00	!EXPAND_PC_BOXES	0x0202822C		WriteExtraSaveChunk	src/save.c	878	C	main	0x020280E4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19456	-
bytereplacement	228	arm9 020284A0 F0 32 02 00	False	arm9		0x020284A0	F0 32 02 00	!EXPAND_PC_BOXES	0x020284A0		ReadExtraSaveChunk	src/save.c	950	C	main	0x0202833C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19462	-
bytereplacement	229	arm9 020F62AC 00 36 02 00	False	arm9		0x020F62AC	00 36 02 00	!EXPAND_PC_BOXES	0x020F62AC		sDefaultHeapSpec	src/system.c		DATA	main	0x020F62A4	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49422	-
bytereplacement	230	arm9 020F62BC 00 D0 11 00	False	arm9		0x020F62BC	00 D0 11 00	!EXPAND_PC_BOXES	0x020F62BC		sDefaultHeapSpec	src/system.c		DATA	main	0x020F62A4	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49422	-
bytereplacement	232	arm9 020277D8 23	False	arm9		0x020277D8	23	!EXPAND_PC_BOXES	0x020277D8		Save_GetSaveFilesStatus	src/save.c	429	C	main	0x020277D4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19400	-
bytereplacement	233	arm9 020277E4 23	False	arm9		0x020277E4	23	!EXPAND_PC_BOXES	0x020277E4		Save_GetSaveFilesStatus	src/save.c	429	C	main	0x020277D4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19400	-
bytereplacement	234	arm9 020277F0 23	False	arm9		0x020277F0	23	!EXPAND_PC_BOXES	0x020277F0		Save_GetSaveFilesStatus	src/save.c	429	C	main	0x020277D4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19400	-
bytereplacement	235	arm9 02027828 23	False	arm9		0x02027828	23	!EXPAND_PC_BOXES	0x02027828		Save_GetSaveFilesStatus	src/save.c	429	C	main	0x020277D4	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19400	-
bytereplacement	237	arm9 02027EE4 23	False	arm9		0x02027EE4	23	!EXPAND_PC_BOXES	0x02027EE4		SaveData_InitSubstructs	src/save.c	744	C	main	0x02027E5C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19436	-
bytereplacement	239	arm9 020F6468 23	False	arm9		0x020F6468	23	!EXPAND_PC_BOXES	0x020F6468		gExtraSaveChunkHeaders	src/save_arrays.c		DATA	main	0x020F6464	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49450	-
bytereplacement	240	arm9 020F6478 26	False	arm9		0x020F6478	26	!EXPAND_PC_BOXES	0x020F6478		gExtraSaveChunkHeaders	src/save_arrays.c		DATA	main	0x020F6464	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49450	-
bytereplacement	241	arm9 020F6488 27	False	arm9		0x020F6488	27	!EXPAND_PC_BOXES	0x020F6488		gExtraSaveChunkHeaders	src/save_arrays.c		DATA	main	0x020F6464	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49450	-
bytereplacement	242	arm9 020F6498 29	False	arm9		0x020F6498	29	!EXPAND_PC_BOXES	0x020F6498		gExtraSaveChunkHeaders	src/save_arrays.c		DATA	main	0x020F6464	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49450	-
bytereplacement	243	arm9 020F64A8 2B	False	arm9		0x020F64A8	2B	!EXPAND_PC_BOXES	0x020F64A8		gExtraSaveChunkHeaders	src/save_arrays.c		DATA	main	0x020F6464	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49450	-
bytereplacement	244	arm9 020F64B8 2D	False	arm9		0x020F64B8	2D	!EXPAND_PC_BOXES	0x020F64B8		gExtraSaveChunkHeaders	src/save_arrays.c		DATA	main	0x020F6464	SYMBOL RANGE	data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	49450	-
bytereplacement	247	arm9 02073C6C F8 B5 1F 1C 05 1C 38 1C 0C 1C 16 1C	False	arm9		0x02073C6C	F8 B5 1F 1C 05 1C 38 1C 0C 1C 16 1C	!EXPAND_PC_BOXES	0x02073C6C		PCStorage_PlaceMonInBoxByIndexPair	src/pokemon_storage_system.c	86	C	main	0x02073C6C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37038	-
bytereplacement	248	arm9 02073CC0 F0 B5 A3 B0 0C 1C 21 03 9C 46 00 90	False	arm9		0x02073CC0	F0 B5 A3 B0 0C 1C 21 03 9C 46 00 90	!EXPAND_PC_BOXES	0x02073CC0		PCStorage_SwapMonsInBoxByIndexPair	src/pokemon_storage_system.c	100	C	main	0x02073CC0	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37040	-
bytereplacement	249	arm9 02074014 F8 B5 0C 1C 05 1C 16 1C 1F 1C 12 2C	False	arm9		0x02074014	F8 B5 0C 1C 05 1C 16 1C 1F 1C 12 2C	!EXPAND_PC_BOXES	0x02074014		PCStorage_GetMonDataByIndexPair	src/pokemon_storage_system.c	308	C	main	0x02074014	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	37076	-
bytereplacement	251	arm9 0202716C 12	False	arm9		0x0202716C	12	!EXPAND_PC_BOXES	0x0202716C		PCStorage_GetNumBoxes	src/save_arrays.c	405	C	main	0x0202716C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	19300	-
bytereplacement	252	0014 021F0298 11	False	0014		0x021F0298	11	!EXPAND_PC_BOXES	0x021F0298		ov14_021F028C	asm/overlay_14.s	21408	ASM	OVY_14	0x021F028C	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	93263	-
bytereplacement	253	0014 021F031C 11	False	0014		0x021F031C	11	!EXPAND_PC_BOXES	0x021F031C		ov14_021F0314	asm/overlay_14.s	21473	ASM	OVY_14	0x021F0314	SYMBOL RANGE	unclassified patch/data	MAPPED	Feature-level semantic/dependency analysis required	NOT RUN	93275	-
